ATTRIBUTE_SampleType	GNPSGROUP:Bear	GNPSGROUP:Blank	GNPSGROUP:Capuchin	GNPSGROUP:Carnivore	GNPSGROUP:CarnivorousCat	GNPSGROUP:Chimp	GNPSGROUP:Coati	GNPSGROUP:Donkey	GNPSGROUP:Elephant	GNPSGROUP:Feces	GNPSGROUP:Food	GNPSGROUP:Gibbon	GNPSGROUP:Goat	GNPSGROUP:Gorilla	GNPSGROUP:Herbivore	GNPSGROUP:Lemur	GNPSGROUP:Mandrill	GNPSGROUP:Meat	GNPSGROUP:Omnivore	GNPSGROUP:Plants	GNPSGROUP:QC	GNPSGROUP:Rhino	GNPSGROUP:Sheep	GNPSGROUP:Wolf	GNPSGROUP:Zebra	LibraryID	MQScore	RTConsensus	SumPeakIntensity	UniqueFileSourcesCount	cluster_index	componentindex	number_of_spectra	parent_mass	precursor_mass
"Feces,Blank"	0.002607976	0.000604843	0	0.000605769	0.000708156	0.000159915	0.002369952	0.006095689	0.00772933	0.002306047	0	0.000379772	0.002112623	0.000547979	0.003473091	4.67E-05	0.001062635	0	0.00121522	0	0.004040334	0.005603776	0.002178915	4.26E-05	0.001036254	N/A	N/A	1.782	0.242449883	96	4020	185	96	399.1601	200.08
Feces	0	0	0	0	0	4.09E-05	0	0	0	3.93E-06	0	0	0	0	0	0	0	0	1.08E-05	0	0	0	0	0	0	N/A	N/A	2.396	0.000408521	2	4021	625	2	199.0596	199.0596
"Feces,Blank,Food"	3.70E-05	0.000447353	0.000138072	6.90E-05	5.33E-05	4.66E-05	5.45E-05	0	0	2.88E-05	0.001865529	0	0	2.45E-05	4.21E-06	0.000113629	5.21E-05	0.001507256	4.97E-05	0.002007432	0	0	1.28E-05	0.00015549	0	N/A	N/A	2.9031	0.070155971	71	4022	3046	71	332.2173	332.2173
Feces	0	0	0	9.68E-05	9.61E-05	6.35E-06	0	0	0	1.79E-05	0	3.05E-05	0	3.54E-05	5.65E-06	0	2.03E-05	0	8.36E-06	0	0	0	1.40E-05	0.000100906	0	N/A	N/A	6.1887	0.00185895	23	4023	2757	23	245.1525	245.1525
"Feces,Food"	5.71E-06	0	2.57E-05	0	0	0	0	0	1.80E-05	3.53E-06	8.96E-07	0	0	0	2.88E-06	0	1.97E-05	9.64E-07	5.87E-06	9.45E-07	0	0	0	0	0	N/A	N/A	4.8919	0.000399285	9	4024	-1	9	401.276	401.276
Food	0	0	0	0	0	0	0	0	0	0	0.000101299	0	0	0	0	0	0	0.000455844	0	0	0	0	0	0	0	N/A	N/A	2.9207	0.00364675	5	4025	5262	5	830.459	415.7295
"Feces,Blank"	3.82E-05	0.000393776	0	1.16E-06	0	0	0	0	0	4.13E-06	0	0	0	0	0	0	0	0	7.03E-06	0	4.92E-05	0	0	7.56E-06	0	N/A	N/A	7.3609	0.002136325	5	4026	-1	5	537.3377	537.3377
Feces	0	0	0	0	0	0	0	0	0	1.48E-06	0	0	0	2.57E-05	3.08E-06	0	0	0	0	0	0	0	0	0	0	N/A	N/A	5.1719	0.00015402	3	4027	-1	3	345.164	345.164
Feces	0	0	0	0	0	4.47E-05	0	0	0	1.06E-05	0	0	0	8.01E-05	9.62E-06	0	2.23E-05	0	1.65E-05	0	0	0	0	0	0	N/A	N/A	6.2389	0.001105997	7	4028	-1	7	721.4251	721.4251
Feces	0	0	0	2.73E-05	2.81E-05	7.49E-06	0	0	0	1.80E-05	0	2.23E-05	0.000106825	0.000113382	2.02E-05	0	0	0	3.73E-06	0	0.000120634	0	4.47E-05	2.32E-05	0	N/A	N/A	6.3259	0.00186977	19	4029	-1	19	457.3283	457.3283
Feces	0	0	0	0	0	0	0	0	0	6.54E-06	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	6.72E-06	0	4.04E-05	N/A	N/A	9.0642	0.000680636	7	4030	-1	7	625.237	625.237
Feces	0	0	0	0	0	0	0	0	4.11E-05	3.16E-06	0	0	0	0	6.57E-06	0	0	0	0	0	0	0	0	0	0	N/A	N/A	6.7912	0.000328439	2	4031	492	2	366.266	366.266
"Feces,Blank,Food"	0	0.001072731	0	0.000895872	0.000861828	1.25E-05	7.86E-05	0	0	0.000129146	0.002260869	0	0	0	7.81E-07	0	0.000133745	0.001051426	4.59E-05	0.002538735	0	0	7.81E-06	0.001083109	0	N/A	N/A	6.6505	0.0948225	60	4032	1430	60	767.5799	767.5799
Feces	0	0	0	5.75E-06	2.37E-06	4.95E-05	0	0	0	1.57E-05	0	0	0	8.08E-06	7.97E-06	0	8.27E-05	0	3.04E-05	0	0	0	5.73E-05	2.43E-05	3.97E-06	N/A	N/A	3.8991	0.001629912	15	4033	886	15	685.3772	685.3772
"Feces,Blank,Food"	1.04E-05	1.52E-05	3.06E-05	2.71E-05	2.31E-05	0	5.18E-05	0	0	1.42E-05	0.000163792	0	0	9.91E-06	2.09E-06	5.58E-05	5.58E-05	0.000485579	2.69E-05	7.36E-05	0	0	8.96E-06	4.91E-05	0	N/A	N/A	3.2553	0.00737593	62	4034	2562	62	346.233	346.233
Feces	2.40E-05	0	1.81E-05	4.56E-05	4.62E-05	2.60E-05	6.25E-05	0	0	2.51E-05	0	0	4.59E-05	0	1.40E-05	0	5.36E-05	0	3.46E-05	0	0	1.89E-05	1.90E-05	4.25E-05	1.97E-05	N/A	N/A	5.2041	0.002607369	34	4035	-1	34	655.2728	655.2728
Feces	0	0	0	1.29E-06	1.53E-06	1.07E-05	0	0	0	5.16E-06	0	0.000108644	0	1.45E-05	1.74E-06	0	0	0	1.14E-05	0	0	0	0	0	0	N/A	N/A	1.5586	0.000536846	7	4036	1282	7	196.1538	196.1538
Feces	2.62E-05	0	1.82E-05	1.49E-05	1.39E-05	4.65E-05	1.72E-05	0	5.24E-05	3.46E-05	0	2.91E-05	0	1.21E-05	3.90E-05	4.69E-05	3.78E-05	0	3.34E-05	0	5.95E-05	5.25E-05	2.50E-05	2.03E-05	4.08E-05	N/A	N/A	6.5716	0.003594523	59	4037	-1	59	353.2069	353.2069
Feces	0	0	0	7.35E-06	2.84E-06	0	0	0	0	3.07E-06	0	0	0	0	0	0	2.79E-05	0	5.88E-06	0	0	0	0	3.22E-05	0	N/A	N/A	10.378	0.000319068	3	4038	-1	3	427.3148	427.3148
Feces	0	0	0	8.04E-06	4.13E-06	1.51E-05	0	0	0	7.17E-06	0	0	8.64E-05	2.46E-05	7.21E-06	0	0	0	3.97E-06	0	4.35E-05	0	2.53E-05	2.95E-05	0	N/A	N/A	6.8602	0.000746131	14	4039	-1	14	457.3282	457.3282
Feces	1.70E-05	0	0	2.47E-05	2.06E-05	3.42E-05	0	0	0	3.98E-05	0	6.80E-05	0	0.000121893	4.74E-05	0	7.02E-05	0	3.23E-05	0	7.41E-05	1.04E-05	2.53E-05	4.69E-05	8.62E-05	N/A	N/A	2.6584	0.004140528	48	4040	-1	48	200.0915	200.0915
Feces	0	0	0	0	0	4.79E-05	0	0	0	6.26E-06	0	0	0	1.76E-05	2.11E-06	0	8.38E-06	0	1.44E-05	0	0	0	0	0	0	N/A	N/A	6.1205	0.000651485	6	4041	1429	6	503.3339	503.3339
"Feces,Blank"	6.00E-06	0.000665054	0	0	0	1.51E-05	2.65E-05	0	3.99E-05	1.23E-05	0	0	0	0	1.62E-05	0	0	0	9.95E-06	0	2.95E-05	2.54E-05	0	0	1.01E-05	N/A	N/A	8.2906	0.004160172	13	4042	-1	13	385.2909	385.2909
"Feces,Food"	0	0	0	1.88E-06	8.07E-07	1.82E-05	0	0	0	5.64E-06	5.33E-06	3.72E-05	5.78E-05	1.69E-05	3.18E-06	0	1.36E-05	1.61E-05	1.06E-05	2.44E-06	0	0	0	7.80E-06	0	N/A	N/A	2.2545	0.000778132	22	4043	4035	22	396.1397	396.1397
"Feces,Food"	3.92E-06	0	4.39E-05	0	0	8.28E-06	4.56E-06	0	0	2.13E-06	2.51E-07	0	0	5.97E-06	7.16E-07	0	0	1.13E-06	4.90E-06	0	0	0	0	0	0	N/A	N/A	4.7338	0.00023094	6	4044	-1	6	336.2514	336.2514
"Feces,Food"	0.000243784	0	0	0	0	4.50E-06	2.13E-05	0	0	1.83E-05	3.44E-06	0	0	0	0	0	0	0	5.00E-05	4.76E-06	0	0	0	0	0	N/A	N/A	4.1176	0.002024328	11	4045	744	11	479.2621	479.2621
"Feces,Food"	0	0	0	8.79E-07	1.04E-06	3.71E-06	0	0	0	2.00E-06	5.83E-07	0	0	1.97E-05	2.36E-06	0	5.24E-06	0	2.08E-06	8.07E-07	0	0	0	0	0	N/A	N/A	7.1924	0.000229457	8	4046	-1	8	193.1583	193.1583
Feces	0	0	0	6.45E-06	2.67E-06	0	0	0	0	3.22E-06	0	0	0	2.92E-05	5.02E-06	0	0	0	0	0	0	0	1.51E-05	2.72E-05	0	N/A	N/A	8.4483	0.000334765	7	4047	-1	7	481.3632	481.3632
"Feces,Food"	0	0	0	0	0	7.26E-06	0	0.000145125	0	2.09E-06	2.98E-07	0	0	0	2.90E-06	0	0	1.34E-06	1.91E-06	0	0	0	0	0	0	desmethylenylnocardamine	0.837215	3.3486	0.00022848	3	4048	4108	3	604.3523	604.3523
"Feces,Food"	0.000107329	0	3.46E-05	1.14E-05	1.34E-05	0.000165437	0.000100777	0.000480052	0.000996806	0.000289249	1.56E-05	9.72E-05	7.26E-05	0.000805731	0.000478208	5.72E-05	0.000260259	2.40E-06	0.000148256	2.09E-05	0.000130035	0.000254098	7.19E-05	0	0.00043039	N/A	N/A	4.052	0.03064327	93	4049	-1	93	367.2079	367.2079
Feces	0	0	0	1.53E-05	1.43E-05	3.17E-05	0	0	0	7.38E-06	0	3.33E-05	0	1.55E-05	1.85E-06	0	7.40E-06	0	1.25E-05	0	0	0	0	2.07E-05	0	N/A	N/A	2.394	0.000767335	12	4050	3968	12	354.1508	354.1508
"Feces,Food"	0	0	0	0	0	5.08E-06	0	0	0	1.28E-06	3.76E-07	0	0	1.37E-05	1.64E-06	0	0	0	1.34E-06	5.21E-07	0	0	0	0	0	N/A	N/A	2.4423	0.000146453	4	4051	-1	4	312.1435	312.1435
Feces	1.13E-05	0	1.87E-05	1.53E-05	1.51E-05	5.09E-05	1.79E-05	0	7.51E-05	4.31E-05	0	2.35E-05	0	1.93E-05	5.92E-05	4.79E-05	2.86E-05	0	2.97E-05	0	6.38E-05	8.32E-05	2.29E-05	1.68E-05	6.56E-05	N/A	N/A	5.952	0.004479772	69	4052	-1	69	346.3301	346.3301
Feces	0	0	0	2.72E-06	3.22E-06	0	4.67E-06	0	0	2.99E-06	0	0	0	0	0	0	3.04E-05	0	7.25E-06	0	0	0	0	0	0	N/A	N/A	3.9488	0.000311089	5	4053	-1	5	244.0933	244.0933
"Feces,Blank,Food"	0	0.000174695	0	0.000233887	0.000226991	3.68E-05	5.65E-05	0	0	4.37E-05	0.000357822	0	0	8.38E-06	4.19E-06	0	6.63E-05	0.000176833	3.41E-05	0.000397362	0	0	3.18E-05	0.000271817	0	N/A	N/A	6.6515	0.017425892	66	4054	45	66	118.0648	118.0648
"Feces,Food"	1.03E-05	0	2.11E-05	0.000295795	0.000317762	0	1.31E-05	0	0	4.25E-05	3.15E-07	0	0.000101813	8.02E-06	7.11E-06	0	4.21E-06	0	5.75E-06	4.36E-07	0	4.52E-06	2.93E-05	0.000174978	0	N/A	N/A	6.7879	0.004430336	25	4055	129	25	397.3086	397.3086
Feces	0	0	0	7.65E-05	5.79E-05	3.75E-05	0	0	0	2.04E-05	0	0	0	0	2.18E-06	0	8.02E-05	0	2.67E-05	0	0	8.37E-06	0	0.000178867	0	N/A	N/A	4.1341	0.002119966	15	4056	110	15	200.1274	200.1274
Feces	0	0	3.20E-05	3.46E-05	4.09E-05	1.79E-05	0	0	0	8.71E-06	0	0	0	4.08E-05	4.90E-06	0	0	0	5.55E-06	0	0	0	0	0	0	N/A	N/A	4.8865	0.000905473	8	4057	5919	8	267.1212	267.1212
"Feces,Food"	0	0	0	0	0	6.14E-05	0	0	5.68E-05	3.81E-05	7.84E-06	0.000782457	0	0	2.00E-05	0	0	1.76E-05	7.79E-05	5.44E-06	0	1.09E-05	0	0	2.53E-05	N/A	N/A	7.2022	0.004244371	21	4058	290	21	498.2814	498.2814
Feces	0	0	0	0	0	0	0	0	0	3.40E-06	0	0	0	3.36E-05	7.07E-06	0	0	0	0	0	0	4.09E-06	0	0	6.19E-06	N/A	N/A	3.081	0.000353742	3	4059	7085	3	274.2003	274.2003
Feces	0	0	0	1.58E-05	1.87E-05	0	0	0	0	2.92E-06	0	0	0	0	0	4.91E-05	0	0	2.58E-06	0	0	0	0	0	0	N/A	N/A	3.4147	0.000303506	2	4060	-1	2	1118.5865	559.7932
Feces	0	0	0	0	0	0.000101084	0	0	0	1.06E-05	0	0	0	0	0	0	1.10E-05	0	2.89E-05	0	0	0	0	0	0	N/A	N/A	2.0513	0.001098881	6	4061	282	6	213.134	213.134
Feces	0	0	0	1.33E-05	1.57E-05	0	0	0	0	1.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	7.0827	0.000172656	3	4062	4385	3	312.252	312.252
"Feces,Food"	0	0	0	0	0	3.91E-05	0	0	0	1.27E-05	4.58E-07	0.000164326	0	6.53E-05	7.84E-06	0	5.19E-06	6.45E-07	2.44E-05	4.35E-07	0	0	0	0	0	N/A	N/A	2.1728	0.001334285	13	4063	-1	13	278.1225	278.1225
Feces	1.48E-05	0	0	3.41E-06	4.03E-06	6.02E-05	0	0	0	2.31E-05	0	0	0	9.08E-05	1.09E-05	0	0.000138201	0	4.77E-05	0	0	0	0	0	0	N/A	N/A	6.5412	0.00240068	11	4064	-1	11	377.2653	377.2653
"Feces,Food"	6.48E-06	0	7.68E-05	1.32E-05	1.57E-05	8.16E-05	3.21E-06	0	0	3.72E-05	1.08E-06	0	0	0.000111841	4.16E-05	0	3.84E-05	0	3.34E-05	1.49E-06	0.000116571	8.27E-06	1.38E-05	0	7.72E-05	N/A	N/A	5.1358	0.003910535	38	4065	5149	38	235.1684	235.1684
Feces	0	0	1.96E-05	9.77E-07	0	1.02E-05	0	0	0	1.73E-05	0	0	0.000110886	0.000172196	3.32E-05	0	0	0	3.20E-06	0	0	0	0.000103251	6.35E-06	0	N/A	N/A	6.5912	0.001794455	15	4066	451	15	459.3447	459.3447
"Feces,Food"	8.84E-06	0	3.19E-05	8.43E-06	9.96E-06	2.79E-05	0	0	0	1.74E-05	7.15E-07	0	0	5.48E-05	1.11E-05	0	4.95E-05	0	2.02E-05	9.90E-07	0.000127099	0	9.96E-06	0	1.10E-05	N/A	N/A	5.2736	0.001838842	23	4067	5149	23	235.1684	235.1684
Feces	0	0	0	2.10E-06	2.48E-06	0.000181181	0	0	0.000250067	0.000109349	0	0.000166211	0	0.000562902	0.000127593	0	0.000100064	0	8.19E-05	0	0.000618118	1.41E-05	0	0	5.11E-05	N/A	N/A	1.7392	0.011372255	37	4068	1363	37	196.0963	196.0963
"Feces,Blank,Food"	8.22E-05	2.89E-05	0.000129025	1.81E-05	1.52E-05	1.68E-05	5.64E-05	0	0	2.22E-05	0.000183189	0	0	4.08E-05	4.89E-06	8.33E-05	4.98E-05	0.000259643	4.82E-05	0.000166543	0	0	0	3.38E-05	0	N/A	N/A	2.2256	0.008906758	62	4069	-1	62	318.1657	318.1657
Feces	0	0	0	6.71E-06	7.94E-06	5.06E-05	0	0	0	2.32E-05	0	0	0	0.000169641	2.04E-05	0	8.62E-05	0	3.15E-05	0	3.85E-05	0	0	0	0	N/A	N/A	6.8564	0.002416135	10	4070	5753	10	317.2462	317.2462
Feces	0	0	2.39E-05	0.000167322	0.000190288	0	3.22E-06	0	0	4.24E-05	0	2.73E-05	0.000140478	4.03E-05	2.44E-05	0.000101421	5.14E-05	0	1.95E-05	0	8.90E-05	2.31E-05	7.79E-05	4.10E-05	9.42E-06	N/A	N/A	6.5554	0.004406519	32	4071	129	32	415.319	415.319
Feces	0	0	0	0	0	0.000172384	0	0	0	8.04E-05	0	0.000145887	0	0.000153056	0.000118111	0	3.73E-05	0	6.47E-05	0	0	6.60E-05	0	0	0.000258065	N/A	N/A	1.4596	0.008365162	31	4072	566	31	218.084	218.084
Feces	0	0	0	1.91E-06	2.26E-06	3.65E-05	0	0	0	9.76E-06	0	0	3.75E-05	4.87E-05	1.18E-05	0	4.25E-06	0	1.05E-05	0	0	0	1.19E-05	0	1.26E-05	N/A	N/A	2.5088	0.001015115	15	4073	-1	15	225.0863	225.0863
Feces	0	0	0	0	0	0.000156751	0	0	5.91E-05	5.85E-05	0	0.000164343	0	0.000458684	6.45E-05	0.00027796	3.03E-05	0	7.52E-05	0	0	0	0	0	0	N/A	N/A	0.9604	0.006083405	19	4074	4125	19	174.1233	174.1233
"Feces,Food"	6.60E-05	0	8.23E-05	3.48E-05	3.85E-05	0.000117349	2.85E-05	0	0	3.68E-05	6.13E-05	8.20E-05	5.02E-05	4.89E-05	1.18E-05	0.000111716	4.92E-05	0.000121303	7.32E-05	4.76E-05	0	0	3.59E-05	1.46E-05	4.12E-06	N/A	N/A	1.8131	0.00603011	66	4075	1994	66	269.0875	269.0875
Feces	0	0	0	1.31E-06	1.55E-06	4.97E-05	0	0	0	8.56E-06	0	0	0	0	0	0	4.70E-05	0	2.30E-05	0	0	0	0	0	0	N/A	N/A	3.9308	0.000889848	8	4076	-1	8	497.2724	497.2724
Feces	0	0	0.000182471	0	0	2.89E-05	0	0	0	6.83E-06	0	0	0	1.94E-05	2.33E-06	0	1.53E-05	0	1.56E-05	0	0	0	0	0	0	N/A	N/A	2.391	0.000709888	8	4077	746	8	271.0805	271.0805
"Feces,Blank,Food"	8.43E-05	0.002078777	1.60E-05	0.000225401	0.000244963	0	0.000295646	0	0	5.39E-05	0.004698742	0	0	0	0	0	0	0.002251405	7.04E-05	0.005293516	0	0	0	0.000117812	0	N/A	N/A	5.6435	0.174760786	55	4078	129	55	799.5697	799.5697
"Feces,Blank,Food"	0	0.001232411	0	1.07E-05	1.11E-05	0	0	0	0	1.34E-06	0.002917769	0	0	0	0	0	0	0.001434705	0	0.003290438	0	0	0	8.52E-06	0	N/A	N/A	4.7998	0.105179172	41	4079	1654	41	549.4006	549.4006
"Feces,Blank,Food"	0	0.001426964	0	0.00258319	0.002544719	2.68E-05	0.00015153	0	0	0.000361868	0.003314824	0	0	0	1.50E-06	0	0.000331156	0.001613601	0.000104676	0.003736523	0	0	1.50E-05	0.002794783	0	N/A	N/A	6.6499	0.156967951	61	4080	1430	61	1177.8825	1177.8825
"Feces,Blank,Food"	0	0.000562255	0	2.12E-05	2.50E-05	0	0	0	0	2.65E-06	0.002400425	0	0	0	0	0	0	0.001421307	0	0.002745777	0	0	0	0	0	N/A	N/A	3.2457	0.086690695	37	4081	583	37	547.2873	547.2873
"Blank,Food"	0	0.001190803	0	0	0	0	0	0	0	0	0.001895672	0	0	0	0	0	0	0.000541578	0	0.002160436	0	0	0	0	0	N/A	N/A	2.451	0.068244186	36	4082	-1	36	488.2714	488.2714
"Blank,Food"	0	0.001308182	0	0	0	0	0	0	0	0	0.001821363	0	0	0	0	0	0	0.00076714	0	0.001958798	0	0	0	0	0	N/A	N/A	2.4875	0.065569063	36	4083	1494	36	458.261	458.261
"Blank,Food"	0	0.000699007	0	0	0	0	0	0	0	0	0.003224518	0	0	0	0	0	0	0.002729592	0	0.003450091	0	0	0	0	0	N/A	N/A	3.247	0.116082646	36	4084	805	36	626.387	626.387
"Feces,Blank,Food"	0	0.001003057	0	0	0	0	1.66E-05	0	0	1.12E-06	0.002410246	0	0	0	0	0	0	0.000579631	3.07E-06	0.002908152	0	0	0	0	0	N/A	N/A	3.1196	0.086885373	39	4085	3853	39	520.2766	520.2766
"Feces,Blank,Food"	0.000875485	0.001188031	0	0	0	2.36E-05	1.36E-05	0	0	6.73E-05	0.002083281	4.70E-05	0	0	3.37E-06	9.00E-05	6.16E-06	0.000693	0.000179723	0.002374304	0	8.15E-06	0	0	3.92E-06	N/A	N/A	0.6457	0.081996246	45	4086	-1	45	707.2208	707.2208
"Blank,Food"	0	0.000648461	0	0	0	0	0	0	0	0	0.001749763	0	0	0	0	0	0	0.000831618	0	0.002004752	0	0	0	0	0	N/A	N/A	3.0277	0.062991484	36	4087	6313	36	555.3936	278.1968
"Feces,Blank,Food"	0	0.000809683	0	2.36E-06	2.79E-06	0	0	0	0	2.95E-07	0.002222119	0	0	0	0	0	0	0.001942742	0	0.002276593	0	0	0	0	0	N/A	N/A	4.3031	0.080026948	37	4088	1726	37	565.3959	565.3959
"Blank,Food"	0	0.000933833	0	0	0	0	0	0	0	0	0.001725671	0	0	0	0	0	0	0.000644264	0	0.001957697	0	0	0	0	0	N/A	N/A	2.3737	0.062124142	36	4089	-1	36	403.2189	403.2189
"Blank,Food"	0	0.000908016	0	0	0	0	0	0	0	0	0.002305996	0	0	0	0	0	0	0.00097306	0	0.00266651	0	0	0	0	0	N/A	N/A	2.4988	0.083015848	36	4090	-1	36	531.2772	531.2772
"Feces,Blank,Food"	0	0.000725589	3.20E-05	5.27E-06	6.23E-06	0	0	0	0	9.66E-07	0.001467961	0	0	0	0	0	0	0.001117336	8.42E-07	0.001507369	0	0	0	0	0	N/A	N/A	2.6418	0.052947106	39	4091	2387	39	417.2342	417.2342
"Feces,Blank,Food"	8.26E-06	0.000452611	0	6.34E-05	7.32E-05	0	2.80E-05	0	0	1.04E-05	0.001140306	0	0	0	0	0	0	0.000537295	6.68E-06	0.001300411	0	0	0	9.48E-06	0	N/A	N/A	5.6393	0.042129328	42	4092	129	42	1225.868	1225.868
"Blank,Food"	0	0.000631523	0	0	0	0	0	0	0	0	0.001007854	0	0	0	0	0	0	0.000128681	0	0.001198016	0	0	0	0	0	N/A	N/A	3.3026	0.036282754	36	4093	4648	36	619.3449	619.3449
"Feces,Blank,Food"	1.95E-05	0.000437424	0	0	0	0	5.65E-06	0	0	1.69E-06	0.001119136	0	0	0	0	0	0	0.000409047	4.63E-06	0.001314356	0	0	0	0	0	N/A	N/A	2.1819	0.040464933	38	4094	1743	38	477.2193	477.2193
"Feces,Blank,Food"	7.01E-06	0.000472813	5.44E-05	7.15E-06	8.45E-06	0	3.80E-06	0	0	3.29E-06	0.000955376	0	0	0	7.27E-07	2.90E-05	3.13E-06	0.000567643	5.61E-06	0.001029966	0	0	7.27E-06	0	0	Spectral_Match_to_Ile-Gly-Ile_from_NIST14	0.77381	2.7002	0.034736017	46	4095	672	46	302.2071	302.2071
"Blank,Food"	0	0.000343235	0	0	0	0	0	0	0	0	0.001022008	0	0	0	0	0	0	0.000333408	0	0.001226692	0	0	0	0	0	N/A	N/A	2.6157	0.036792284	36	4096	1494	36	515.2827	515.2827
"Feces,Blank,Food"	0	0.000566383	0	7.52E-06	6.40E-06	0	0	0	0	9.40E-07	0.001645493	0	0	0	0	0	0	0.000935712	0	0.001848867	0	0	0	1.36E-05	0	N/A	N/A	2.9952	0.059335462	41	4097	-1	41	334.1761	334.1761
"Feces,Blank,Food"	3.39E-05	0.000388757	4.03E-05	2.07E-05	2.05E-05	5.24E-05	7.43E-05	0	0	1.89E-05	0.001184431	0	0	1.86E-05	2.23E-06	4.32E-05	2.22E-05	0.001191284	4.17E-05	0.001176243	0	0	0	2.20E-05	0	N/A	N/A	3.1417	0.044605398	68	4098	583	68	359.2283	359.2283
"Feces,Blank,Food"	0.000170928	0.000703802	0.000133547	1.31E-05	1.20E-05	0.000183895	0.000130912	0.000238497	0.000189086	0.000119431	0.000406794	0.000227921	8.77E-05	5.00E-05	0.000114955	0.000338734	6.29E-05	0.000103266	0.000156565	0.000511771	0.000184462	6.16E-05	5.59E-05	1.93E-05	0.000158016	N/A	N/A	0.6884	0.02977366	116	4099	5928	116	145.0493	145.0493
"Blank,Food"	0	0.000696935	0	0	0	0	0	0	0	0	0.001364879	0	0	0	0	0	0	0.000562734	0	0.00154245	0	0	0	0	0	N/A	N/A	2.5011	0.049135655	36	4100	1343	36	602.3145	602.3145
"Feces,Blank,Food"	1.13E-05	0.000303093	0.000102446	4.12E-05	4.07E-05	2.18E-05	5.80E-05	0	0	1.46E-05	0.001100498	0	0	7.97E-06	1.86E-06	2.75E-05	4.15E-06	0.001353604	2.35E-05	0.001031499	0	0	8.99E-06	4.38E-05	0	N/A	N/A	3.383	0.041140395	65	4101	63	65	318.1807	318.1807
"Feces,Blank,Food"	0.000220364	0.00043273	0.000112272	2.86E-05	2.45E-05	0	0.000228764	0	0	3.67E-05	0.001563165	0	0	0	0	9.22E-05	0	0.001941495	9.05E-05	0.001458817	0	0	0	5.12E-05	0	Spectral_Match_to_Asp-Leu_from_NIST14	0.932761	2.3861	0.060086198	59	4102	48	59	247.1286	247.1286
"Feces,Blank,Food"	3.89E-06	0.000382843	0	6.60E-07	7.80E-07	0	0	0	0	3.44E-07	0.000917322	0	0	0	0	0	0	0.000272956	7.16E-07	0.001090441	0	0	0	0	0	N/A	N/A	3.2782	0.033059379	38	4103	4808	38	417.2341	417.2341
"Blank,Food"	0	0.000291005	0	0	0	0	0	0	0	0	0.00104558	0	0	0	0	0	0	0.000521124	0	0.001214629	0	0	0	0	0	N/A	N/A	2.8874	0.03764089	36	4104	792	36	637.3189	637.3189
"Blank,Food"	0	0.000439585	0	0	0	0	0	0	0	0	0.000799753	0	0	0	0	0	0	0.00036462	0	0.000885262	0	0	0	0	0	N/A	N/A	2.6919	0.02879109	36	4105	386	36	648.3198	648.3198
"Feces,Blank,Food"	1.59E-05	0.000679964	4.63E-05	0	0	0	0	0	0	1.52E-06	0.001387256	0	0	0	0	0	0	0.000668225	4.15E-06	0.001545217	0	0	0	0	0	N/A	N/A	2.1953	0.050098945	38	4106	2653	38	361.2081	361.2081
"Feces,Food"	0.000166878	0	0.000115058	7.04E-06	5.31E-06	0.000107148	9.96E-05	0	0.00010801	8.19E-05	0.00013495	0.000206233	0	5.92E-05	4.47E-05	0.000403451	7.89E-05	0.000100498	0.000134439	0.000155931	0.000358634	4.02E-05	5.80E-05	1.66E-05	1.28E-05	Melezitose	0.942527	0.6703	0.013371503	78	4107	674	78	527.1569	527.1569
"Blank,Food"	0	0.000245537	0	0	0	0	0	0	0	0	0.00052224	0	0	0	0	0	0	5.95E-05	0	0.000643409	0	0	0	0	0	N/A	N/A	2.4602	0.018800648	36	4108	1946	36	1034.3745	517.6873
"Feces,Blank,Food"	1.03E-05	0.00033089	0	0	0	0	0	0	0	6.96E-07	0.000617449	0	0	0	0	0	0	0.000231008	1.91E-06	0.000701127	0	0	0	0	0	N/A	N/A	2.5083	0.022300565	37	4109	-1	37	432.2451	432.2451
"Blank,Food"	0	0.000159593	0	0	0	0	0	0	0	0	0.000874422	0	0	0	0	0	0	0.000588357	0	0.000989807	0	0	0	0	0	N/A	N/A	3.0036	0.031479184	36	4110	792	36	708.3559	708.3559
"Feces,Blank,Food"	0	0.000300052	2.86E-05	1.01E-06	1.19E-06	0	1.21E-05	0	0	1.22E-06	0.000566392	0	0	0	0	0	0	0.000303294	2.99E-06	0.000615901	0	0	0	0	0	N/A	N/A	2.9488	0.020516729	40	4111	672	40	336.1914	336.1914
"Blank,Food"	0	0.000537756	0	0	0	0	0	0	0	0	0.001287896	0	0	0	0	0	0	0.000533176	0	0.001484747	0	0	0	0	0	N/A	N/A	2.9122	0.046364242	36	4112	293	36	748.3175	748.3175
"Blank,Food"	0	0.000248935	0	0	0	0	0	0	0	0	0.000583431	0	0	0	0	0	0	0.000178176	0	0.000690771	0	0	0	0	0	N/A	N/A	3.3102	0.02100353	36	4113	259	36	577.332	577.332
