row ID	row m/z	row retention time	2019-01-14-inj-42.mzML Peak area	2019-02-10-inj-221.mzML Peak area	2019-01-17-inj-94.mzML Peak area	2019-01-28-inj-207.mzML Peak area	2019-01-15-inj-58.mzML Peak area	2019-02-13-inj-235.mzML Peak area	2019-01-21-inj-162.mzML Peak area	2019-01-21-inj-135.mzML Peak area	2019-01-28-inj-213.mzML Peak area	2019-01-16-inj-83.mzML Peak area	2019-01-14-inj-31.mzML Peak area	2019-01-21-inj-120.mzML Peak area	2019-01-28-inj-206.mzML Peak area	2019-01-21-inj-124.mzML Peak area	2019-01-21-inj-146.mzML Peak area	2019-01-15-inj-70.mzML Peak area	2019-02-13-inj-236.mzML Peak area	2019-01-17-inj-104.mzML Peak area	2019-01-13-inj-5.mzML Peak area	2019-02-10-inj-222.mzML Peak area	2019-01-23-inj-198.mzML Peak area	2019-01-13-inj-4.mzML Peak area	2019-02-10-inj-223.mzML Peak area	2019-01-23-inj-185.mzML Peak area	2019-02-10-inj-227.mzML Peak area	2019-01-23-inj-181.mzML Peak area	2019-02-13-inj-237.mzML Peak area	2019-01-15-inj-75.mzML Peak area	2019-01-13-inj-12.mzML Peak area	2019-01-21-inj-145.mzML Peak area	2019-01-13-inj-23.mzML Peak area	2019-01-13-inj-7.mzML Peak area	2019-01-14-inj-38.mzML Peak area	2019-01-23-inj-170.mzML Peak area	2019-01-13-inj-27.mzML Peak area	2019-01-17-inj-111.mzML Peak area	2019-01-15-inj-71.mzML Peak area	2019-01-13-inj-16.mzML Peak area	2019-01-17-inj-109.mzML Peak area	2019-01-15-inj-69.mzML Peak area	2019-01-28-inj-211.mzML Peak area	2019-01-15-inj-65.mzML Peak area	2019-01-17-inj-105.mzML Peak area	2019-01-28-inj-209.mzML Peak area	2019-01-21-inj-137.mzML Peak area	2019-01-15-inj-61.mzML Peak area	2019-01-14-inj-34.mzML Peak area	2019-01-21-inj-133.mzML Peak area	2019-01-15-inj-79.mzML Peak area	2019-01-16-inj-86.mzML Peak area	2019-01-28-inj-210.mzML Peak area	2019-01-15-inj-64.mzML Peak area	2019-01-21-inj-136.mzML Peak area	2019-01-14-inj-53.mzML Peak area	2019-01-17-inj-100.mzML Peak area	2019-01-14-inj-35.mzML Peak area	2019-01-15-inj-60.mzML Peak area	2019-01-21-inj-132.mzML Peak area	2019-01-15-inj-78.mzML Peak area	2019-01-16-inj-87.mzML Peak area	2019-01-15-inj-74.mzML Peak area	2019-01-21-inj-144.mzML Peak area	2019-01-17-inj-95.mzML Peak area	2019-01-13-inj-13.mzML Peak area	2019-01-13-inj-22.mzML Peak area	2019-01-13-inj-6.mzML Peak area	2019-01-17-inj-114.mzML Peak area	2019-01-23-inj-171.mzML Peak area	2019-02-10-inj-226.mzML Peak area	2019-01-14-inj-43.mzML Peak area	2019-01-21-inj-126.mzML Peak area	2019-01-13-inj-26.mzML Peak area	2019-01-21-inj-140.mzML Peak area	2019-01-15-inj-59.mzML Peak area	2019-01-14-inj-47.mzML Peak area	2019-01-17-inj-108.mzML Peak area	2019-01-15-inj-68.mzML Peak area	2019-01-15-inj-66.mzML Peak area	2019-01-28-inj-212.mzML Peak area	2019-01-17-inj-106.mzML Peak area	2019-01-14-inj-49.mzML Peak area	2019-01-13-inj-19.mzML Peak area	2019-01-14-inj-51.mzML Peak area	2019-01-21-inj-134.mzML Peak area	2019-01-17-inj-102.mzML Peak area	2019-01-21-inj-128.mzML Peak area	2019-01-15-inj-62.mzML Peak area	2019-01-14-inj-37.mzML Peak area	2019-01-21-inj-130.mzML Peak area	2019-01-13-inj-8.mzML Peak area	2019-01-16-inj-85.mzML Peak area	2019-01-13-inj-11.mzML Peak area	2019-02-13-inj-238.mzML Peak area	2019-01-15-inj-76.mzML Peak area	2019-01-13-inj-20.mzML Peak area	2019-01-14-inj-41.mzML Peak area	2019-01-17-inj-112.mzML Peak area	2019-01-13-inj-24.mzML Peak area	2019-01-21-inj-138.mzML Peak area	2019-01-13-inj-15.mzML Peak area	2019-01-21-inj-142.mzML Peak area	2019-01-15-inj-72.mzML Peak area	2019-01-14-inj-45.mzML Peak area	2019-01-16-inj-88.mzML Peak area	2019-01-13-inj-10.mzML Peak area	2019-01-15-inj-77.mzML Peak area	2019-01-13-inj-21.mzML Peak area	2019-02-10-inj-225.mzML Peak area	2019-01-21-inj-125.mzML Peak area	2019-01-21-inj-139.mzML Peak area	2019-01-13-inj-25.mzML Peak area	2019-01-21-inj-143.mzML Peak area	2019-01-13-inj-14.mzML Peak area	2019-01-15-inj-73.mzML Peak area	2019-01-14-inj-44.mzML Peak area	2019-01-14-inj-32.mzML Peak area	2019-01-15-inj-67.mzML Peak area	2019-01-17-inj-107.mzML Peak area	2019-01-14-inj-48.mzML Peak area	2019-01-13-inj-18.mzML Peak area	2019-01-21-inj-129.mzML Peak area	2019-01-17-inj-103.mzML Peak area	2019-01-14-inj-36.mzML Peak area	2019-01-15-inj-63.mzML Peak area	2019-01-14-inj-54.mzML Peak area	2019-01-13-inj-9.mzML Peak area	2019-01-21-inj-131.mzML Peak area	2019-01-16-inj-84.mzML Peak area	2019-01-21-inj-165.mzML Peak area	2019-01-23-inj-190.mzML Peak area	2019-01-21-inj-154.mzML Peak area	2019-01-23-inj-179.mzML Peak area	2019-01-23-inj-188.mzML Peak area	2019-01-23-inj-194.mzML Peak area	2019-01-21-inj-150.mzML Peak area	2019-01-21-inj-161.mzML Peak area	2019-01-23-inj-180.mzML Peak area	2019-01-21-inj-158.mzML Peak area	2019-01-23-inj-175.mzML Peak area	2019-01-21-inj-159.mzML Peak area	2019-01-23-inj-174.mzML Peak area	2019-01-21-inj-164.mzML Peak area	2019-01-21-inj-155.mzML Peak area	2019-01-23-inj-191.mzML Peak area	2019-01-23-inj-178.mzML Peak area	2019-01-23-inj-189.mzML Peak area	2019-01-21-inj-151.mzML Peak area	2019-01-23-inj-195.mzML Peak area	2019-01-21-inj-160.mzML Peak area	2019-01-23-inj-172.mzML Peak area	2019-01-23-inj-187.mzML Peak area	2019-01-23-inj-176.mzML Peak area	2019-01-23-inj-193.mzML Peak area	2019-01-21-inj-157.mzML Peak area	2019-01-23-inj-197.mzML Peak area	2019-01-21-inj-153.mzML Peak area	2019-01-21-inj-156.mzML Peak area	2019-01-23-inj-192.mzML Peak area	2019-01-21-inj-152.mzML Peak area	2019-01-23-inj-196.mzML Peak area	2019-01-21-inj-163.mzML Peak area	2019-01-23-inj-173.mzML Peak area	2019-01-23-inj-186.mzML Peak area	2019-01-23-inj-177.mzML Peak area	2019-01-14-inj-29.mzML Peak area	2019-01-28-inj-203.mzML Peak area	2019-01-23-inj-183.mzML Peak area	2019-02-10-inj-220.mzML Peak area	2019-01-13-inj-1.mzML Peak area	2019-02-13-inj-234.mzML Peak area	2019-01-21-inj-122.mzML Peak area	2019-01-21-inj-148.mzML Peak area	2019-01-15-inj-56.mzML Peak area	2019-01-16-inj-81.mzML Peak area
11	0	3.36	14913.05867	62516.63714	1658704.893	1369321.229	42.2435716	21419.16539	761087.3685	2253844.703	2083785.312	3516368.028	17625.67543	2018962.374	1440119.428	1842036.637	1956334.137	4281704.535	30243.73429	1958402.814	1211527.931	79961.3899	695482.1167	1177493.863	88345.83595	51635.23574	407689.5786	864149.1904	31209.29378	14224.21246	1390246.348	1476707.305	1374517.178	1033343.676	195877.8791	200055.2304	1818741.334	666.8424893	171.4605004	1564489.191	266.5340536	453.7868085	1581450.617	2.818525049	6533.077256	1790059.229	1785456.451	24265.15539	1197639.137	1196142.548	115.4054695	52403.63782	1531403.716	28264.32009	2167382.047	209.6640119	2556789.667	1954811.73	369.5744892	1421856.018	3900.463505	13303.7295	4937.155323	1481451.775	61.25243112	1392500.454	608788.1141	1086336.291	1898444.789	2045659.47	131302.3912	2258797.269	1803992.046	1778477.632	1976843.713	20285.68441	25454.26042	30134.49586	1311.49809	5530.992268	1814751.119	26374.5982	94.98549386	1553228.371	1536.961171	2034694.654	3162750.316	2115960.27	571.5728021	1799460.526	242023.4579	598477.8517	1752883.163	1391146.748	28381.96861	0	1009640.597	2095940.812	1018632.835	1132450.448	2215602.17	1392345.011	1756699.875	0	1197041.231	34862.74103	1496106.202	5430.90866	1226674.288	116629.451	2035468.08	2018088.908	1383261.932	2372606.292	842637.0034	14703.44414	148610.9804	1780639.35	21427.78005	15.77759852	912.5276141	1643740.052	388340.9199	3244293.176	1340828.933	9886.970225	171.3704941	1190005.966	1468784	50533.28244	100764.2956	150287.6445	117078.1216	88278.79828	40575.012	60168.87044	19490.66203	38223.35048	286490.4967	24338.8401	169456.1765	90066.95995	35516.11833	57414.33103	21943.73309	164780.9819	240640.8787	102320.522	17146.34208	19896.41195	0	80413.73642	36723.05888	70990.54908	94770.527	85786.12036	32658.77917	70490.97746	22151.46137	118023.6159	79497.87453	33322.26033	101678.2261	25327.64923	93261.77052	0	67122.01069	114460.2755	141737.9649	8956.656089	42916.18749	9013.73628	113467.0861	100183.7068	87888.26331	97512.70628
12	0	3.36	0	493.1655738	91452.17852	101069.8984	0	157.0408008	40959.45713	197.4412648	130327.9178	207963.1284	0	128683.7365	97297.24468	2214.442572	109582.6469	227665.0034	172.5675042	104994.33	51732.3493	555.1249818	44788.2266	0	595.9316512	0	1990.946496	2808.569159	123.1186627	0	0	86673.29884	54628.41545	0	0	15442.29803	88745.64237	591.298681	0	75519.1388	0	0	112127.4302	0	7683.645397	125596.0026	107304.6531	426.3982977	0	74327.34173	0.037512799	0	117300.3663	0	134204.7294	0	154683.2144	0	0	82156.70635	619.5710844	0	0	96424.96994	0	63204.60242	0	47180.61036	114807.436	138857.1471	0	0	90582.92402	0	126066.3636	0	59.92907229	0	170.9307123	21.11640227	129803.7811	0	0	71741.3037	0	1036.62445	179037.0983	120649.005	1125.917546	0	20566.20026	26840.69701	96774.29349	63969.6406	6675.79218	193.365887	0	102737.2959	68100.71606	0	138316.9967	63100.99139	105022.9249	0	0	0	0	0	52684.91203	0	132580.5238	129907.58	0	157096.165	0	0	94.31462976	82475.13897	0	0	698.2029388	0	0	189262.0725	63671.40398	0	0	51788.37719	89108.78264	0	0	50633.7273	0	1360.750647	2871.088068	69.00141475	1022.28308	2132.582543	746.2619735	0	0	44000.20908	1983.080753	417.4180122	862.9679002	1314.432909	565.7256395	35069.83344	68.26728851	0	0	727.4753069	0	6927.613283	0	0	118.0134552	0	988.0784401	1306.556452	4902.69567	0	3523.006576	0	17596.62222	7161610.853	0	0	0	0	0	0	0	0	0	0
13	0	3.36	0	771.105344	21307.98021	34116.96666	167.1727098	229.0529265	20362.77482	0	47895.57979	41614.8383	0	22325.76749	37096.0427	61152.4046	0	42931.46063	221.3088543	24622.43206	5105.473963	772.8184469	12167.46236	0	823.4514545	0	1786.254813	2773.73328	720.098193	0	0	23228.72268	7314.469794	20493.74964	4416.338201	1020.657758	14305.61313	341.2909588	917.4935638	7966.46105	144.4898343	0	31629.31621	5.352684013	5351.342265	47727.41109	27933.02728	0	0	16164.79304	0	0	29912.56589	0	40959.88345	591.8115462	36919.02737	0	136.9123643	17777.73139	0	0	990.365516	21570.45201	10.98704387	6745.170494	385.1867851	7560.475937	22099.59405	46110.17024	0	0	18316.06311	0	24449.74467	433.2307386	0	0	0	3440.41825	40070.27622	0	0	7135.819401	33.6414635	896.4795966	38997.88751	26592.21686	0	0	3351.093529	2220.026108	20036.97541	7694.112886	0	0	0	10656.28091	10150.16112	23212.96312	33443.39952	6473.732969	21824.56804	1411.234426	0	0	0	329.6699297	8394.493005	0	29513.44763	34378.02636	0	27090.80526	0	0	8370.999215	8236.868983	0	0	4.742377287	0	7541.894777	36944.48865	7142.900918	726.7530624	169.9275392	9403.514703	16884.30891	3142.006544	40096.90038	1210147.011	22648.47672	25659.86352	19791.10669	23802.23678	11032.09254	27440.14688	104739.93	21799.7085	4084.415661	1069715.442	18212.18658	20303.12145	15712.65015	16121.484	41867.4888	1138272.248	11251.93634	11591.74652	3429330.629	36721.88505	24117.06541	47582.70143	44378.59236	42662.016	10341.9718	24971.42629	23687.17898	22690.93966	63157.66457	17820.48932	18464.32713	16962.74816	63507.35515	2546.541559	0	0	0	2266.212319	0	2825.084328	0	0	0	0
14	0	3.45	3278.466551	13.34770901	981.1398648	92.70308843	304.3307828	1.67E-05	11385.61073	565.3993083	434.6302453	8738.439455	2763.718869	935.2984673	268.1800387	638.6835784	619.4116061	6641.97847	1.107410573	711.3847674	259.5941943	17.84854262	143.6732464	3211.036173	19.41899102	755.9022267	0.106764797	3670.861812	2894.024202	97.62617934	2627.083689	235.3410114	0	96.83182477	109.3028755	245.5865293	9109.670395	20.93534317	160.0155428	1453.574955	12799.25834	9323.953161	107.05349	125.7038824	873.8609085	15455.89073	1840.894187	90.96354378	123.7380679	357.7221224	74.74343517	9582.876258	0	692.2275264	13104.33876	523.2881581	119.4640013	286.0502489	233.3522601	495.7994454	792.6512954	266.7476702	237.5934205	257.7487538	549.8523268	3373.869075	165.0396901	6.910740831	197.4421725	213.2112606	125.6836281	0	1952.942919	153.3398597	484.2903224	199.2745059	6900.3811	243.9414461	6003.131714	110.1756603	874.1087316	228.2016773	119.7408116	3820.879279	161.7663136	512.8351318	463.3317929	1038.542905	78.24543317	43.33606202	870.9834896	2001.693179	6052.695143	0	2711.130879	257.3755004	274.349009	302.4113264	327.5518331	43.19878061	1252.870256	6667.084034	8316.357248	1522.068682	11072.751	153.2749932	139.9743234	8522.294955	256.8153752	114.5677232	2323.246412	12534.94523	265.9448658	11196.04568	192.5210515	26.84527478	144.5178802	1052.591759	376.0795125	60745.10345	279.0100913	146.1032329	9914.506134	290.5386505	185.8975061	4086.971681	134.6634867	207.3627892	281.8689335	81.90958655	948297.8388	33720.21789	993233.9475	1157917.029	1775008.833	2925165.807	63009.36809	1510163.472	133.0603235	1834976.701	1710.961958	0	1248788.885	2293733.511	1256637.929	1314508.978	415.0449166	3983922.379	867693.5045	5812992.267	34518.54913	22780.17602	1351929.628	3009316.074	1364491.942	1335373.991	1361639.034	1029721.588	1561954.852	1303837.729	1859119.831	1515160.956	1524792.201	1608732.564	18911.10793	0	0	164.5580386	12.57948678	791.1274928	1.51065994	0.575511825	0	0	123.8839632	109.4070149
15	0	3.45	10029.95522	0	630.4871664	52.96432716	1213.767013	0.000104395	22818.64643	454.0904717	219.7605215	61.50175273	14181.89059	10920.05991	1208.861684	397.7838224	370.2914992	843.5230579	14.77872004	443.2017765	96.36156282	0	21450.25229	198.6497159	404.8426001	35208.32083	21.32223051	12178.98213	4348.238706	100.6391733	16.22826405	69.49807022	11351.85959	111.593404	28.45222478	1036.134107	60.70419588	63.47864261	179.716279	9848.927316	3739.716603	7552.749471	29.95195729	376.2755113	365.8581886	0	1744.435481	95.55471393	170.035159	134.9518707	53.38425462	138.842933	21107.92258	13598.63617	139.2585675	696.0928675	103.9134763	120.9431401	51.48069999	742.4981306	2151.443392	2457.233198	2747.31024	1085.97653	1984.672424	5822.730892	62.54165948	7806.318567	140.3288309	141.6858334	22.79070279	10179.88189	1160.589007	62.76184419	164.6057419	678.6273317	19752.36596	50.65566107	32783.54984	52.20765063	587.7884415	1734.392529	718.636979	99.11600989	164.8077523	220.3495812	141.8735874	706.0863472	107.1294039	6040.51563	1594.35471	108.5780302	1690.765456	7119.33129	3499.026876	2431.298167	77.83652237	373.0140679	1305.512925	8155.787094	16363.77627	0	16373.40874	83.72115031	191.7242338	11897.98937	38.28425405	79.0355838	9721.819177	43.98267125	19753.85438	89.54922855	60.14588295	18231.60846	32.32499392	12078.06087	60.87061359	9331.029038	409.9872626	47207.88633	468.8862331	104.0737006	1466.934283	16363.77437	90.73082344	337.2484512	95.7829219	93.00250652	281.8822163	36.72568136	0	236157.8734	0	0	0	0	3904.545871	0	48.69194705	0	1311.850816	1619173.02	0	0	0	0	1530.441764	205261.0217	0	0	3373.348626	234766.2522	0	0	0	0	0	0	0	0	0	0	0	0	136280.0186	2765861.211	6800.385985	5.386827285	2.042473887	45.34536373	12.89375212	7.533564836	9312.284543	9101.404275	4971.083543	32.25023495
16	0	3.58	3787871.796	7601.097488	5104252.153	9531623.817	4122543.416	7605.792492	9188265.155	6574112.111	10365999.75	4860935.351	3375203.819	5681421.399	9148801.364	3623529.257	3637224.807	4205167.389	8353.697492	5336509.301	1543355.384	7981.049309	9065570.972	1553347.929	8434.713275	5249815.647	8023.448576	9214283.292	9162.13936	2843724.307	1069646.082	3592940.734	2189430.601	1083529.162	2020082.024	9232419.981	2387851.488	2994289.921	4359503.785	1938980.082	3314304.491	4327856.02	10066024.44	4400853.282	5278724.35	12873542.09	6537981.673	4386856.136	1926571.912	6521934.327	4456431.717	3151570.827	10129854.23	2788568.817	6342205.131	4224556.877	5186940.957	3331744.782	4298514.798	6441384.088	4542161.069	5226597.305	4566723.876	6602666.726	5154095.836	1804936.313	1433857.584	1610564.164	5813677.206	8749457.719	1186.701524	3576180.792	6113683.376	1371741.541	6449010.937	4314141.621	2444382.699	3410558.067	4520865.555	4519819.97	9987980.796	5568696.602	4052350.17	2068813.558	3875873.211	6912091.166	5252327.137	6284748.712	4135176.278	3329381.557	6189663.778	1676188.279	4947951.439	1808773.864	9442.795428	4748098.315	2074219.695	3754320.504	5147924.686	2291466.497	6253518.768	1922631.442	6524762.991	4500847.497	3636147.37	5274408.284	1008415.628	4725999.649	1354045.5	658100.005	6156056.043	6662263.694	1293498.124	6520464.87	1917495.895	4542713.734	2106883.208	3246802.305	4465678.199	5424820.755	3915731.346	1914876.484	6444347.932	5187737.067	3463704.813	4326115.794	4093059.812	1756105.768	6366546.32	3055872.739	11998753.05	6362349.13	10739472.85	12265455.05	11039964.36	8272684.526	7866234.733	11582780.81	9881555.831	11651217.16	11895813.83	6533974.394	11234153.49	11702442.45	11617223.38	11726541.34	10911299.04	6133811.179	9865010.792	8223632.823	8857848.437	6070984.153	11067176.22	6475282.328	10959179.84	11754074.22	11059811.38	11264602.76	11870884.31	10990503.92	7290632.701	11005976.15	11107717.47	11791081.8	3637153.14	6209306.36	3640197.207	9767178.984	10273830.62	749355.1679	1828786.21	781401.7455	7058470.809	6019567.528	5002743.585	5585563.047
17	0	3.66	85135.49742	19124.6069	494575.8987	182462.8886	100574.386	15107.14789	28407275.53	2674611.516	537769.0015	255868.6626	53943.9651	454107.3133	306571.352	130278.4497	177144.882	786053.9305	137.5872764	399534.3599	79147.17706	20818.49423	576928.3263	12660.75765	21647.79357	175929.8082	159.1608962	1296796.304	24523.00672	97693.73871	184849.8353	159223.715	196281.2844	82252.24055	576931.6871	1700728.62	116068.2044	336269.0283	97319.3522	59024.06429	144574.0066	192949.6928	451883.9534	184133.3332	130677.9228	374455.8749	200862.6967	117180.3693	421188.6982	288695.9381	127001.8423	3035.171587	482584.7739	67261.46528	717743.9656	480009.0086	333562.9499	206987.2495	93004.69105	221772.5244	229319.326	91509.90905	134747.2665	441252.5644	105120.7564	158063.7492	368804.4825	61106.29586	317461.933	304994.6877	157.3792122	463342.154	392382.6826	30141.62069	253151.5377	87031.74268	51364.93067	104448.2878	121566.5302	430681.1328	934443.6957	77089.84832	125231.8932	83225.91217	482614.6262	344255.1133	1938571.596	191678.6348	98883.46675	271347.9683	2779466.803	129170.2827	276071.9508	96439.24078	25442.40774	149598.902	102877.5294	269166.0735	702268.9196	83368.7539	461666.8811	78131.5066	662610.8758	72223.10193	509386.6622	93852.00429	8296.037004	186214.6249	59700.7516	28.52941182	335027.2914	259305.0392	299782.3011	428782.5863	95238.38855	83891.26911	246699.5736	109238.858	92907.80185	225716.3775	175247.3154	506229.548	224697.4612	399966.2481	167383.5639	283934.157	174705.0103	15052.75861	131136.3321	27768.13514	1651000.802	3949.224322	251666.726	16758.96902	83373.99412	23887.63419	111592.4194	16755.78164	7958566.127	788.2960899	3149251.902	8049.598765	25338.22093	0	24583.91377	17834.32058	5345633.75	9361.877046	2067.215498	9.313219942	10211.59747	1171.446002	23988.2349	2859.36288	15856.76624	1497.334247	180.3644513	22105.8862	18977.9849	8084.122775	39176.11688	2589.259788	30273.62359	18658.16316	23142.60618	7135.345039	45.65875586	64.53381937	82.16134916	4206.370006	126.6877793	7633.069946	74.2256824	399.2068318	4.442550273	45.67025512
18	0	3.74	0	0	363.0781331	0	39.41264419	0	1876.683978	0	1319.500808	0	0	14.46337529	163.6410551	1269.475903	149.6322485	358.2662003	0	137.2347774	173.7663178	0	939.1876007	14.87370632	0	472.8198591	40.35672832	525.4854042	0	445.0116513	0	17.12775299	0	6.024078311	251.8340909	187.3822677	131.4059738	691.5923012	30.11264796	0	0	69.10343502	0	428.1515102	590.8715865	220.5197171	255.0998155	896.7003346	0	53.92478949	109.7039021	9.758158466	1071.981646	0	297.2637833	0	100.1115758	91.44107014	0	565.938297	33.93704119	0	90.93752598	144.1954559	1130.301405	0	12133.67798	0	151.0724843	199.4384791	210.2450323	0	0	156.8886713	0	48.21104245	6086.243291	0	234.1383681	118.1293613	213.8137221	104.3538329	616.8002547	376.3964384	0	870.9015753	634.3290444	187.5187933	335.6841016	227.3761142	576.2167881	382.1465969	87.61051217	0	0	43.25929178	6.86335749	6.500582168	687.3691019	379.4278443	24.25621287	0	0	0	30.25398615	0	18.43841439	0	4213.463232	0	0	49.0477126	51.74063587	353.6036128	0	9039.409363	91.33323601	0	6.540670973	583.1875393	0	95.53337439	2507.796535	0	0	6.97984776	110.5073064	22.69673301	0	30.43850689	1290.169147	625474.564	6990.722566	2339.005778	246.407371	2203.777136	426.963828	321.6246172	2613.060412	729.5992518	25897.85788	628514.4853	0	228.0451933	611.2323686	1527.263258	5405.305914	3089.592638	0	651.6534268	1559.059122	17.25839089	287.2409144	0	439.8349344	472.0056509	131.631599	7007.207872	4.543346528	185.2968667	3041.936198	987.8362393	168.8981729	0	358867.3718	663296.4878	409.8492434	0	6231.229338	0	0	5.859891556	43.12249628	149.8032088	0	4.617478146
19	0	3.74	7946.197261	252.892803	2510.359497	3675.5231	118.4356492	330.856964	5242.793755	2585.308492	5166.232125	1870.253392	0	2443.19356	4009.323596	14128.37703	2308.640553	2168.808668	321.962346	2012.667308	967.7195927	266.3315006	2231.044831	571.1448223	288.1112351	476.0602022	1596.55124	571.8270657	0	321.0704649	747.7228265	3511.408874	732.0801484	1263.687209	2530.299589	696.8785337	1411.465058	1205.498269	465.1249165	651.9145195	0	214.6434829	3947.172504	1420.186791	882.6751016	12588.77761	1903.165253	858.2770701	1443.224812	2830.479404	498.8611781	198.1569637	3014.184062	0	5004.260532	42.82723397	2292.345275	1223.606828	0	1555.863802	291.5426516	0	632.3351063	3499.993658	196.6156673	552.7537452	63490.8057	1244.916767	2994.67167	2006.437958	1735.033696	2157.621579	2690.168389	1396.48317	3066.449892	126.2957283	567.8024072	365.84086	217.8920226	543.6023809	7162.861593	939.0926314	393.4439791	767.8218705	0	19002.73176	1599.508412	2033.545502	235.7286975	1377.658544	1007.522715	558.7819052	2084.955611	779.6848135	6.505157665	188.0546425	1084.984518	1712.976559	2054.312462	1133.385207	2211.449834	863.009556	1844.005904	0	1308.502651	527.4726986	1195.076847	3.690144855	626.3530053	6851.775247	4269.463061	1929.789786	1041.492504	2752.508361	4193.916851	0	33315.42871	1107.943448	367.1654288	812.79205	45.98564886	1589.824408	5414.596613	1845.975836	1600.340544	34.92533603	277.2812992	1091.07582	1968.813667	79.7380268	20128.59857	0	3207.63605	31212.50168	22464.3667	52926.31299	3473.882066	4238.858227	1590.072087	42413.76087	7721.645992	0	27875.54346	33697.14063	24765.90187	28356.09013	16724.04739	48012.23402	27890.27155	2801.010993	8373.812093	46502.70146	3159.03737	392873.8569	35015.92442	4216.557632	46071.38833	31106.03265	43160.77051	27402.05861	41036.93693	6867.955679	40878.8935	34205.02667	19586.81466	10376.39357	646.5099637	12267.5269	19437.24661	0.114705202	83.57875428	31.60712209	7824.956108	383.3749145	6612.181659	9385.584185
20	0	3.82	1890.643096	0	4615.489253	18028.52759	4683.649083	0	11372.09937	18048.56432	10809.68469	2485.559785	3667.489688	4668.801957	7155.734662	1345.667599	2469.356639	2155.308792	0	5766.812852	1976.495562	0	11723.76581	1031.853735	0	16105.03373	0	6760.841204	58.72686418	7804.721468	2768.741039	11035.97157	10299.53271	1415.299492	1705.002503	24060.61319	5024.294141	2750.166947	4843.329639	1368.663443	1133.24977	10871.02441	10386.72829	8046.376802	3017.499374	2028.065589	2441.599212	3376.028506	2460.837686	8571.560547	8508.66755	918.2356229	12201.48069	1839.069081	1494.116156	8934.937451	3463.728315	5180.387794	10776.39128	5024.652477	4142.502176	6990.485407	2953.902663	3740.964923	2606.729065	1551.425031	255.9614548	3422.271551	9298.394552	4269.797222	811.9067623	1978.561708	3306.906268	3990.970216	3167.625248	7781.619226	7524.397067	3175.338117	406.2420846	9569.255534	32223.32308	11876.77587	8190.326607	1547.712906	7817.107323	3801.311805	4071.618031	1105.762926	10769.0966	1938.160817	1047.079686	1608.585329	4771.503573	1299.189205	2.552937134	5908.269468	1347.803666	7382.387781	6161.511957	2640.510904	5730.490263	1221.390971	9977.166432	1102.475799	3780.841471	9393.574534	1281.682649	0	2585.410856	2798.961567	18627.29791	10074.99788	1068.98203	5454.766376	3578.718159	2489.082013	2.567826568	4276.987596	1100.607043	8368.067385	3992.994263	3258.474726	0	2476.014648	521.7385736	12468.23839	5067.284968	445.646845	15904.34953	3515.120242	47.41870622	764.4374054	8795.360916	1317.036073	12.52658476	230736.1178	5447.888343	5055.518558	0	231296.9504	73107.00674	0	73.11480715	87.45033417	149.8248845	16375.98113	669.6698403	5606.260996	217.4073492	3737.451083	0	6288.368353	1754.805809	260251.1904	539.9850182	2474.857981	15790.97362	505.2540101	316.3937854	11208.36456	179753.7944	682.1566805	5.569146012	10264.0898	5303.611997	2203.183926	1.558254287	197.4205139	560.162303	1.969896259	0.72711964	0	320.826394	1690.711219	147.3852046	1611.69291
21	0	3.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.02141544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.87308346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.5150634	0	0	0	3393.609585	0	0	0	3609.307625	1238.694421	2598.216706	0	0	178.7469595	196.8536521	0	0	0	570473.2598	597410.0531	0	0	0	0	0	288.0120165	0	0	0	2440.405553	0	0	0	0	2183.280129	0	0	0	0	0	0	0	0	0	0
